MP821TB2
  1.0000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
1124
1
0
4      18.00       0.00      17.00       0.00      22.00       0.00      23.00       0.00     292.4350
4      19.00       0.00      18.00       0.00      23.00       0.00      24.00       0.00     383.5733
4      20.00       0.00      19.00       0.00      24.00       0.00      25.00       0.00     269.1196
4      21.00       0.00      20.00       0.00      25.00       0.00      26.00       0.00     261.6081
4      22.00       0.00      21.00       0.00      26.00       0.00      27.00       0.00     293.2723
4      23.00       0.00      22.00       0.00      27.00       0.00      28.00       0.00     301.2656
4      24.00       0.00      23.00       0.00      28.00       0.00      29.00       0.00     311.0897
4      25.00       0.00      24.00       0.00      29.00       0.00      30.00       0.00     283.0223
4      26.00       0.00      25.00       0.00      30.00       0.00      31.00       0.00     247.7883
4      27.00       0.00      26.00       0.00      31.00       0.00      32.00       0.00     243.9547
4      28.00       0.00      27.00       0.00      32.00       0.00      33.00       0.00     237.9157
4      29.00       0.00      28.00       0.00      33.00       0.00      34.00       0.00     263.6400
4      30.00       0.00      29.00       0.00      34.00       0.00      35.00       0.00     292.3061
4      31.00       0.00      30.00       0.00      35.00       0.00      36.00       0.00     225.6009
4      32.00       0.00      31.00       0.00      36.00       0.00      37.00       0.00     163.3597
4      33.00       0.00      32.00       0.00      37.00       0.00      38.00       0.00     153.6981
4      34.00       0.00      33.00       0.00      38.00       0.00      39.00       0.00     189.0761
4      35.00       0.00      34.00       0.00      39.00       0.00      40.00       0.00     213.3841
4      36.00       0.00      35.00       0.00      40.00       0.00      41.00       0.00     171.5739
4      37.00       0.00      36.00       0.00      41.00       0.00      42.00       0.00     209.6376
4      38.00       0.00      37.00       0.00      42.00       0.00      43.00       0.00     226.9075
4      39.00       0.00      38.00       0.00      43.00       0.00      44.00       0.00     338.1633
4      40.00       0.00      39.00       0.00      44.00       0.00      45.00       0.00     418.0341
4      41.00       0.00      40.00       0.00      45.00       0.00      46.00       0.00     454.4137
4      42.00       0.00      41.00       0.00      46.00       0.00      47.00       0.00     589.9797
4      43.00       0.00      42.00       0.00      47.00       0.00      48.00       0.00     463.6915
4      44.00       0.00      43.00       0.00      48.00       0.00      49.00       0.00     462.2740
4      45.00       0.00      44.00       0.00      49.00       0.00      50.00       0.00     415.9079
4      46.00       0.00      45.00       0.00      50.00       0.00      51.00       0.00     403.2825
4      47.00       0.00      46.00       0.00      51.00       0.00      52.00       0.00     353.3956
4      48.00       0.00      47.00       0.00      52.00       0.00      53.00       0.00     404.4511
4      49.00       0.00      48.00       0.00      53.00       0.00      54.00       0.00     431.5605
4      50.00       0.00      49.00       0.00      54.00       0.00      55.00       0.00     490.8612
4       3.00       0.00       4.00       0.00       0.00       0.00       7.00       0.00      66.5076
4       4.00       0.00       5.00       0.00       1.00       0.00       8.00       0.00      30.8472
4       5.00       0.00       6.00       0.00       2.00       0.00       9.00       0.00      64.4930
4       8.00       0.00       9.00       0.00       5.00       0.00      12.00       0.00     543.8474
4       9.00       0.00      10.00       0.00       6.00       0.00      13.00       0.00     633.5562
4      11.00       0.00      12.00       0.00       8.00       0.00      15.00       0.00     366.7973
4      12.00       0.00      13.00       0.00       9.00       0.00      16.00       0.00     552.9442
4      13.00       0.00      14.00       0.00      10.00       0.00      17.00       0.00     531.7950
4      14.00       0.00      15.00       0.00      11.00       0.00      18.00       0.00     604.1810
4      15.00       0.00      16.00       0.00      12.00       0.00      19.00       0.00     511.6863
4      16.00       0.00      17.00       0.00      13.00       0.00      20.00       0.00     508.7759
4      17.00       0.00      18.00       0.00      14.00       0.00      21.00       0.00     428.4127
4      18.00       0.00      19.00       0.00      15.00       0.00      22.00       0.00     536.3377
4      19.00       0.00      20.00       0.00      16.00       0.00      23.00       0.00     461.3391
4      20.00       0.00      21.00       0.00      17.00       0.00      24.00       0.00     458.2855
4      21.00       0.00      22.00       0.00      18.00       0.00      25.00       0.00     469.2258
4      22.00       0.00      23.00       0.00      19.00       0.00      26.00       0.00     470.0137
4      23.00       0.00      24.00       0.00      20.00       0.00      27.00       0.00     465.3654
4      24.00       0.00      25.00       0.00      21.00       0.00      28.00       0.00     377.6018
4      25.00       0.00      26.00       0.00      22.00       0.00      29.00       0.00     361.3215
4      26.00       0.00      27.00       0.00      23.00       0.00      30.00       0.00     390.4836
4      27.00       0.00      28.00       0.00      24.00       0.00      31.00       0.00     405.2956
4      28.00       0.00      29.00       0.00      25.00       0.00      32.00       0.00     396.7379
4      29.00       0.00      30.00       0.00      26.00       0.00      33.00       0.00     433.2307
4      30.00       0.00      31.00       0.00      27.00       0.00      34.00       0.00     390.3328
4      31.00       0.00      32.00       0.00      28.00       0.00      35.00       0.00     329.3911
4      32.00       0.00      33.00       0.00      29.00       0.00      36.00       0.00     327.0307
4      33.00       0.00      34.00       0.00      30.00       0.00      37.00       0.00     385.1379
4      34.00       0.00      35.00       0.00      31.00       0.00      38.00       0.00     381.6017
4      35.00       0.00      36.00       0.00      32.00       0.00      39.00       0.00     324.7379
4      36.00       0.00      37.00       0.00      33.00       0.00      40.00       0.00     278.1392
4      37.00       0.00      38.00       0.00      34.00       0.00      41.00       0.00     263.5790
4      38.00       0.00      39.00       0.00      35.00       0.00      42.00       0.00     319.8634
4      39.00       0.00      40.00       0.00      36.00       0.00      43.00       0.00     399.7802
4      40.00       0.00      41.00       0.00      37.00       0.00      44.00       0.00     393.0887
4      41.00       0.00      42.00       0.00      38.00       0.00      45.00       0.00     537.4612
4      42.00       0.00      43.00       0.00      39.00       0.00      46.00       0.00     551.6473
4      43.00       0.00      44.00       0.00      40.00       0.00      47.00       0.00     588.7357
4      44.00       0.00      45.00       0.00      41.00       0.00      48.00       0.00     544.2018
4      45.00       0.00      46.00       0.00      42.00       0.00      49.00       0.00     583.9932
4      46.00       0.00      47.00       0.00      43.00       0.00      50.00       0.00     531.3916
4      47.00       0.00      48.00       0.00      44.00       0.00      51.00       0.00     481.5458
4      48.00       0.00      49.00       0.00      45.00       0.00      52.00       0.00     516.1611
4      49.00       0.00      50.00       0.00      46.00       0.00      53.00       0.00     526.6378
4      50.00       0.00      51.00       0.00      47.00       0.00      54.00       0.00     514.0387
4      51.00       0.00      52.00       0.00      48.00       0.00      55.00       0.00     516.3836
4       1.00       0.00       0.00       0.00       6.00       0.00       7.00       0.00      25.3546
4       3.00       0.00       2.00       0.00       8.00       0.00       9.00       0.00      44.4122
4       4.00       0.00       3.00       0.00       9.00       0.00      10.00       0.00      77.5142
4       5.00       0.00       4.00       0.00      10.00       0.00      11.00       0.00      65.8575
4       6.00       0.00       5.00       0.00      11.00       0.00      12.00       0.00      80.6723
4       9.00       0.00       8.00       0.00      14.00       0.00      15.00       0.00     960.9230
4      10.00       0.00       9.00       0.00      15.00       0.00      16.00       0.00     980.7414
4      11.00       0.00      10.00       0.00      16.00       0.00      17.00       0.00     944.9904
4      12.00       0.00      11.00       0.00      17.00       0.00      18.00       0.00     399.9990
4      13.00       0.00      12.00       0.00      18.00       0.00      19.00       0.00     638.3162
4      14.00       0.00      13.00       0.00      19.00       0.00      20.00       0.00     464.7559
