Site_ID,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Site_ID,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),RMSE,Site_ID,Piezo_ID,Date/Time,flux (m/d),RMSE,Peclet,Piezo_ID,Date/Time,flux (m/d),Piezo_ID,Date/Time,flux (m/d),Piezo_ID,Date/Time,flux (m/d)
SL-A,A7,8/12/21 17:55,-0.1311638,2.22E-09,0.091160756,A8,8/12/21 17:55,-0.206961173,6.83E-14,0.143841036,A9,8/12/21 17:54,0.291695391,5.50E-13,0.202732554,A10,8/12/21 18:10,0.192991621,5.22E-11,0.134131994,A12,8/12/21 18:10,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:10,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 18:36,-0.229098592,5.66E-11,0.159226865,B10,8/12/21 18:35,0.080016763,6.52E-11,0.055612818,B11,8/12/21 18:35,0.153647213,1.14E-09,0.106787056,B12,8/12/21 18:35,0.402592846,1.39E-09,0.279807904,B13,8/12/21 18:35,0.102948127,3.62E-09,0.071550451,B14,8/12/21 18:35,0.131163844,7.30E-10,KL,Pz5,8/3/19 19:50,-0.04466565,7.66E-11,0.055412253,Pz6,8/3/19 19:50,-0.005732872,Pz7,8/3/19 19:50,0.059121325,Pz8,8/3/19 19:50,-0.181967477
SL-A,A7,8/12/21 18:00,-0.264544642,2.22E-10,0.183862388,A8,8/12/21 18:00,-0.206961173,6.83E-14,0.143841036,A9,8/12/21 17:59,0.321063265,1.83E-08,0.223143655,A10,8/12/21 18:15,0.192991621,5.22E-11,0.134131994,A12,8/12/21 18:15,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:15,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 18:41,-0.152017733,6.16E-10,0.105654543,B10,8/12/21 18:40,0.116917643,5.77E-10,0.081259468,B11,8/12/21 18:40,0.153647213,1.14E-09,0.106787056,B12,8/12/21 18:40,0.402592846,1.39E-09,0.279807904,B13,8/12/21 18:40,0.102948127,3.62E-09,0.071550451,B14,8/12/21 18:40,0.131163844,7.30E-10,KL,Pz5,8/3/19 19:55,-0.057539999,3.38E-09,0.071384183,Pz6,8/3/19 19:55,-0.007319665,Pz7,8/3/19 19:55,0.059121325,Pz8,8/3/19 19:55,-0.188753776
SL-A,A7,8/12/21 18:05,-0.264544642,2.22E-10,0.183862388,A8,8/12/21 18:05,-0.206961173,6.83E-14,0.143841036,A9,8/12/21 18:04,0.367492786,6.43E-09,0.25541285,A10,8/12/21 18:20,0.192991621,5.22E-11,0.134131994,A12,8/12/21 18:20,0.387759126,1.24E-10,0.269498252,A13,8/12/21 18:20,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 18:46,-0.229098592,5.43E-11,0.159226865,B10,8/12/21 18:45,0.116917643,5.77E-10,0.081259468,B11,8/12/21 18:45,0.120180271,1.28E-12,0.083527042,B12,8/12/21 18:45,0.402592846,1.39E-09,0.279807904,B13,8/12/21 18:45,0.160531561,3.16E-10,0.111571778,B14,8/12/21 18:45,0.131163844,7.30E-10,KL,Pz5,8/3/19 20:00,-0.057539999,3.38E-09,0.071384183,Pz6,8/3/19 20:00,-0.01271709,Pz7,8/3/19 20:00,0.059121325,Pz8,8/3/19 20:00,-0.188753776
SL-A,A7,8/12/21 18:10,-0.131163833,1.01E-12,0.091160778,A8,8/12/21 18:10,-0.206961173,6.83E-14,0.143841036,A9,8/12/21 18:09,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:25,0.192991621,5.22E-11,0.134131994,A12,8/12/21 18:25,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:25,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 18:51,-0.152017733,6.16E-10,0.105654543,B10,8/12/21 18:50,0.116917643,5.77E-10,0.081259468,B11,8/12/21 18:50,0.180797974,3.51E-09,0.125657231,B12,8/12/21 18:50,0.402592846,1.39E-09,0.279807904,B13,8/12/21 18:50,0.102948127,3.62E-09,0.071550451,B14,8/12/21 18:50,0.131163844,7.30E-10,KL,Pz5,8/3/19 20:05,-0.057539999,3.38E-09,0.071384183,Pz6,8/3/19 20:05,-0.01271709,Pz7,8/3/19 20:05,0.057523932,Pz8,8/3/19 20:05,-0.193395996
SL-A,A7,8/12/21 18:15,-0.12018027,3.77E-11,0.083527042,A8,8/12/21 18:15,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:14,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:30,0.354292192,2.34E-10,0.246238244,A12,8/12/21 18:30,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:30,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 18:56,-0.229098592,5.43E-11,0.159226865,B10,8/12/21 18:55,0.116917643,5.77E-10,0.081259468,B11,8/12/21 18:55,0.120180272,1.69E-10,0.083527043,B12,8/12/21 18:55,0.402592846,1.39E-09,0.279807904,B13,8/12/21 18:55,0.053313975,5.34E-10,0.03705399,B14,8/12/21 18:55,0.264544646,2.36E-11,KL,Pz5,8/3/19 20:10,-0.05232897,2.97E-09,0.064919375,Pz6,8/3/19 20:10,-0.014176634,Pz7,8/3/19 20:10,0.057523932,Pz8,8/3/19 20:10,-0.193395996
SL-A,A7,8/12/21 18:20,-0.13116382,8.99E-10,0.091160769,A8,8/12/21 18:20,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:19,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:35,0.250575094,1.03E-10,0.174153348,A12,8/12/21 18:35,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:35,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:01,-0.275528203,5.35E-10,0.191496123,B10,8/12/21 19:00,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:00,0.180797974,3.50E-09,0.125657231,B12,8/12/21 19:00,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:00,0.102948085,4.92E-13,0.071550422,B14,8/12/21 19:00,0.264544646,2.36E-11,KL,Pz5,8/3/19 20:15,-0.05232897,2.97E-09,0.064919375,Pz6,8/3/19 20:15,-0.014176634,Pz7,8/3/19 20:15,0.051101961,Pz8,8/3/19 20:15,-0.193395996
SL-A,A7,8/12/21 18:25,-0.057583472,5.57E-11,0.040021353,A8,8/12/21 18:25,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:24,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:40,0.250575094,1.03E-10,0.174153348,A12,8/12/21 18:40,0.325162359,1.82E-09,0.225992585,A13,8/12/21 18:40,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 19:06,-0.195631658,3.11E-11,0.135966858,B10,8/12/21 19:05,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:05,0.180797974,3.50E-09,0.125657231,B12,8/12/21 19:05,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:05,0.102948085,4.92E-13,0.071550422,B14,8/12/21 19:05,0.264544646,2.36E-11,KL,Pz5,8/3/19 20:20,-0.047193333,1.30E-10,0.058548098,Pz6,8/3/19 20:20,-0.01431834,Pz7,8/3/19 20:20,0.051101961,Pz8,8/3/19 20:20,-0.189147319
SL-A,A7,8/12/21 18:30,-0.12018027,4.62E-11,0.083527042,A8,8/12/21 18:30,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:29,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:45,0.291695393,1.80E-10,0.202732555,A12,8/12/21 18:45,0.498656687,6.15E-09,0.346573675,A13,8/12/21 18:45,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:11,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:10,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:10,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:10,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:10,0.160531562,3.33E-10,0.111571778,B14,8/12/21 19:10,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:25,-0.047193333,1.30E-10,0.058548098,Pz6,8/3/19 20:25,-0.021362707,Pz7,8/3/19 20:25,0.051101961,Pz8,8/3/19 20:25,-0.189147319
SL-A,A7,8/12/21 18:35,-0.12018027,4.62E-11,0.083527042,A8,8/12/21 18:35,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:34,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:50,0.192991621,4.22E-11,0.134131994,A12,8/12/21 18:50,0.325162446,6.50E-09,0.225992646,A13,8/12/21 18:50,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 19:16,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:15,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:15,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:15,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:15,0.102948127,3.62E-09,0.071550451,B14,8/12/21 19:15,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:30,-0.065056225,1.05E-09,0.080708821,Pz6,8/3/19 20:30,-0.015809126,Pz7,8/3/19 20:30,0.051101961,Pz8,8/3/19 20:30,-0.201190824
SL-A,A7,8/12/21 18:40,-0.057583462,7.82E-10,0.040021347,A8,8/12/21 18:40,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:39,0.32106313,1.77E-09,0.223143561,A10,8/12/21 18:55,0.192991621,4.22E-11,0.134131994,A12,8/12/21 18:55,0.325162446,6.50E-09,0.225992646,A13,8/12/21 18:55,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:21,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 19:20,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:20,0.180797974,3.50E-09,0.125657231,B12,8/12/21 19:20,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:20,0.102948127,3.62E-09,0.071550451,B14,8/12/21 19:20,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:35,-0.065056225,1.05E-09,0.080708821,Pz6,8/3/19 20:35,5.03E-05,Pz7,8/3/19 20:35,0.051101961,Pz8,8/3/19 20:35,-0.194054031
SL-A,A7,8/12/21 18:45,,1.82E-12,0.039771213,A8,8/12/21 18:45,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:44,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:00,0.192991621,4.22E-11,0.134131994,A12,8/12/21 19:00,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:00,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:26,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:25,0.116917643,5.77E-10,0.081259468,B11,8/12/21 19:25,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:25,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:25,0.102948127,3.62E-09,0.071550451,B14,8/12/21 19:25,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:40,-0.065056225,1.05E-09,0.080708821,Pz6,8/3/19 20:40,0.028747749,Pz7,8/3/19 20:40,0.044326721,Pz8,8/3/19 20:40,-0.205330132
SL-A,A7,8/12/21 18:50,-0.110897438,1.82E-10,0.077075338,A8,8/12/21 18:50,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:49,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:05,0.149377701,2.38E-11,0.103819683,A12,8/12/21 19:05,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:05,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:31,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:30,0.075797352,1.45E-09,0.052680266,B11,8/12/21 19:30,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:30,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:30,0.102948127,3.62E-09,0.071550451,B14,8/12/21 19:30,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:45,-0.065056225,1.05E-09,0.080708821,Pz6,8/3/19 20:45,0.048072256,Pz7,8/3/19 20:45,0.044326721,Pz8,8/3/19 20:45,-0.201190827
SL-A,A7,8/12/21 18:55,-0.053313968,1.74E-11,0.037053986,A8,8/12/21 18:55,-0.149377701,3.09E-11,0.103819682,A9,8/12/21 18:54,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:10,0.192991621,5.90E-12,0.134131993,A12,8/12/21 19:10,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:10,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:36,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:35,0.116917638,5.95E-11,0.081259465,B11,8/12/21 19:35,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:35,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:35,0.110897443,2.13E-10,0.077075342,B14,8/12/21 19:35,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:50,-0.065056225,1.05E-09,0.080708821,Pz6,8/3/19 20:50,0.023847094,Pz7,8/3/19 20:50,0.044326721,Pz8,8/3/19 20:50,-0.201190827
SL-A,A7,8/12/21 19:00,-0.053313968,1.74E-11,0.037053986,A8,8/12/21 19:00,-0.250575084,7.93E-10,0.174153341,A9,8/12/21 18:59,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:15,0.192991621,5.90E-12,0.134131993,A12,8/12/21 19:15,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:15,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:41,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:40,0.075797352,1.45E-09,0.052680266,B11,8/12/21 19:40,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:40,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:40,0.160531577,1.58E-09,0.111571789,B14,8/12/21 19:40,0.131163854,1.44E-09,KL,Pz5,8/3/19 20:55,-0.059892804,1.91E-10,0.074303076,Pz6,8/3/19 20:55,0.027375014,Pz7,8/3/19 20:55,0.044326721,Pz8,8/3/19 20:55,-0.196267527
SL-A,A7,8/12/21 19:05,,0,0.038597902,A8,8/12/21 19:05,-0.149377699,1.72E-10,0.103819681,A9,8/12/21 19:04,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:20,0.354292192,2.33E-10,0.246238244,A12,8/12/21 19:20,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:20,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:46,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 19:45,0.116917638,5.95E-11,0.081259465,B11,8/12/21 19:45,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:45,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:45,0.102948127,3.68E-09,0.071550451,B14,8/12/21 19:45,0.131163854,1.44E-09,KL,Pz5,8/3/19 21:00,-0.059892804,1.91E-10,0.074303076,Pz6,8/3/19 21:00,-0.001961514,Pz7,8/3/19 21:00,0.037709338,Pz8,8/3/19 21:00,-0.196267527
SL-A,A7,8/12/21 19:10,,0,0.038597902,A8,8/12/21 19:10,-0.09606373,2.88E-10,0.066765694,A9,8/12/21 19:09,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:25,0.192991639,1.67E-09,0.134132006,A12,8/12/21 19:25,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:25,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:51,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 19:50,0.075797352,1.45E-09,0.052680266,B11,8/12/21 19:50,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:50,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:50,0.160531561,3.16E-10,0.111571778,B14,8/12/21 19:50,0.264544646,1.51E-11,KL,Pz5,8/3/19 21:05,-0.059892804,1.91E-10,0.074303076,Pz6,8/3/19 21:05,-0.008862187,Pz7,8/3/19 21:05,0.037709338,Pz8,8/3/19 21:05,-0.196267527
SL-A,A7,8/12/21 19:15,-0.102948073,1.06E-09,0.071550413,A8,8/12/21 19:15,-0.09606373,2.88E-10,0.066765694,A9,8/12/21 19:14,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:30,0.291695395,3.88E-10,0.202732557,A12,8/12/21 19:30,0.325162446,6.50E-09,0.225992646,A13,8/12/21 19:30,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 19:56,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 19:55,0.116917638,5.95E-11,0.081259465,B11,8/12/21 19:55,0.120180272,1.69E-10,0.083527043,B12,8/12/21 19:55,0.402592846,1.39E-09,0.279807904,B13,8/12/21 19:55,0.102948127,3.62E-09,0.071550451,B14,8/12/21 19:55,0.131163854,1.44E-09,KL,Pz5,8/3/19 21:10,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:10,-0.012711722,Pz7,8/3/19 21:10,0.037709338,Pz8,8/3/19 21:10,-0.201190827
SL-A,A7,8/12/21 19:20,-0.049634098,1.73E-09,0.034496423,A8,8/12/21 19:20,-0.09606373,2.88E-10,0.066765694,A9,8/12/21 19:19,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:35,0.291695395,3.88E-10,0.202732557,A12,8/12/21 19:35,0.436059766,1.34E-12,0.303067902,A13,8/12/21 19:35,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:01,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:00,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:00,0.120180272,1.69E-10,0.083527043,B12,8/12/21 20:00,0.402592846,1.39E-09,0.279807904,B13,8/12/21 20:00,0.102948127,3.62E-09,0.071550451,B14,8/12/21 20:00,0.264544646,1.50E-11,KL,Pz5,8/3/19 21:15,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:15,-0.008862187,Pz7,8/3/19 21:15,0.037709338,Pz8,8/3/19 21:15,-0.196971126
SL-A,A7,8/12/21 19:25,-0.102948083,1.74E-10,0.07155042,A8,8/12/21 19:25,-0.09606373,2.88E-10,0.066765694,A9,8/12/21 19:24,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:40,0.192991621,5.50E-11,0.134131994,A12,8/12/21 19:40,0.325162328,1.78E-10,0.225992564,A13,8/12/21 19:40,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 20:06,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 20:05,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:05,0.120180272,1.69E-10,0.083527043,B12,8/12/21 20:05,0.402592846,1.39E-09,0.279807904,B13,8/12/21 20:05,0.102948127,3.62E-09,0.071550451,B14,8/12/21 20:05,0.131163854,1.44E-09,KL,Pz5,8/3/19 21:20,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:20,-0.008862187,Pz7,8/3/19 21:20,0.042558251,Pz8,8/3/19 21:20,-0.201190826
SL-A,A7,8/12/21 19:30,-0.049634098,1.72E-09,0.034496423,A8,8/12/21 19:30,-0.192991614,6.63E-10,0.134131988,A9,8/12/21 19:29,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:45,0.291695393,2.27E-10,0.202732556,A12,8/12/21 19:45,0.325162328,1.78E-10,0.225992564,A13,8/12/21 19:45,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:11,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:10,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:10,0.120180272,1.69E-10,0.083527043,B12,8/12/21 20:10,0.498656591,2.47E-09,0.346573609,B13,8/12/21 20:10,0.160531561,3.16E-10,0.111571778,B14,8/12/21 20:10,0.131163854,1.44E-09,KL,Pz5,8/3/19 21:25,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:25,-0.010686591,Pz7,8/3/19 21:25,0.042558251,Pz8,8/3/19 21:25,-0.196971126
SL-A,A7,8/12/21 19:35,-0.049634098,1.72E-09,0.034496423,A8,8/12/21 19:35,-0.192991614,6.63E-10,0.134131988,A9,8/12/21 19:34,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:50,0.192991621,4.51E-11,0.134131994,A12,8/12/21 19:50,0.325162328,1.78E-10,0.225992564,A13,8/12/21 19:50,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:16,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:15,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:15,0.120180272,1.69E-10,0.083527043,B12,8/12/21 20:15,0.402593003,1.65E-08,0.279808014,B13,8/12/21 20:15,0.053313984,1.38E-09,0.037053997,B14,8/12/21 20:15,0.264544646,1.50E-11,KL,Pz5,8/3/19 21:30,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:30,-0.010686591,Pz7,8/3/19 21:30,0.042558251,Pz8,8/3/19 21:30,-0.208280462
SL-A,A7,8/12/21 19:40,,1.82E-12,0.032648767,A8,8/12/21 19:40,-0.096063733,2.83E-13,0.066765696,A9,8/12/21 19:39,0.32106313,1.77E-09,0.223143561,A10,8/12/21 19:55,0.192991621,4.51E-11,0.134131994,A12,8/12/21 19:55,0.436059766,5.00E-12,0.303067902,A13,8/12/21 19:55,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 20:21,-0.152017734,5.29E-10,0.105654544,B10,8/12/21 20:20,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:20,0.180797974,3.50E-09,0.125657231,B12,8/12/21 20:20,0.402593003,1.65E-08,0.279808014,B13,8/12/21 20:20,0.102948085,6.28E-13,0.071550422,B14,8/12/21 20:20,0.062596798,2.64E-12,KL,Pz5,8/3/19 21:35,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:35,-0.021561521,Pz7,8/3/19 21:35,0.042558251,Pz8,8/3/19 21:35,-0.201190827
SL-A,A7,8/12/21 19:45,-0.149377696,4.76E-10,0.103819679,A8,8/12/21 19:45,-0.096063733,2.83E-13,0.066765696,A9,8/12/21 19:44,0.349278898,4.38E-09,0.242753932,A10,8/12/21 20:00,0.192991621,4.51E-11,0.134131994,A12,8/12/21 20:00,0.325162328,1.78E-10,0.225992564,A13,8/12/21 20:00,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:26,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:25,0.116917638,5.95E-11,0.081259465,B11,8/12/21 20:25,0.120180272,1.69E-10,0.083527043,B12,8/12/21 20:25,0.402593003,1.65E-08,0.279808014,B13,8/12/21 20:25,0.102948085,6.28E-13,0.071550422,B14,8/12/21 20:25,0.062596798,2.64E-12,KL,Pz5,8/3/19 21:40,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:40,-0.030824188,Pz7,8/3/19 21:40,0.042558251,Pz8,8/3/19 21:40,-0.196971128
SL-A,A7,8/12/21 19:50,-0.096063729,3.01E-10,0.066765694,A8,8/12/21 19:50,-0.096063733,2.83E-13,0.066765696,A9,8/12/21 19:49,0.321063124,1.09E-09,0.223143557,A10,8/12/21 20:05,0.192991621,4.51E-11,0.134131994,A12,8/12/21 20:05,0.325162328,1.78E-10,0.225992564,A13,8/12/21 20:05,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:31,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:30,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:30,0.147331021,8.00E-10,0.10239721,B12,8/12/21 20:30,0.402593003,1.65E-08,0.279808014,B13,8/12/21 20:30,0.102948085,6.28E-13,0.071550422,B14,8/12/21 20:30,0.131163834,7.12E-11,KL,Pz5,8/3/19 21:45,-0.054803238,5.16E-11,0.067988955,Pz6,8/3/19 21:45,-0.027324626,Pz7,8/3/19 21:45,0.042558251,Pz8,8/3/19 21:45,-0.204143391
SL-A,A7,8/12/21 19:55,-0.096063729,3.01E-10,0.066765694,A8,8/12/21 19:55,-0.096063733,2.83E-13,0.066765696,A9,8/12/21 19:54,0.349278898,4.37E-09,0.242753932,A10,8/12/21 20:10,0.291695393,2.26E-10,0.202732556,A12,8/12/21 20:10,0.325162328,1.78E-10,0.225992564,A13,8/12/21 20:10,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 20:36,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:35,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:35,0.120180273,2.59E-10,0.083527044,B12,8/12/21 20:35,0.402593003,1.65E-08,0.279808014,B13,8/12/21 20:35,0.102948085,6.28E-13,0.071550422,B14,8/12/21 20:35,0.131163834,7.12E-11,KL,Pz5,8/3/19 21:50,-0.049785534,3.98E-09,0.061763987,Pz6,8/3/19 21:50,-0.023542297,Pz7,8/3/19 21:50,0.035874584,Pz8,8/3/19 21:50,-0.199175251
SL-A,A7,8/12/21 20:00,-0.149377694,6.14E-10,0.103819678,A8,8/12/21 20:00,-0.192991614,6.52E-10,0.134131988,A9,8/12/21 19:59,0.321063124,1.09E-09,0.223143557,A10,8/12/21 20:15,0.192991621,4.50E-11,0.134131994,A12,8/12/21 20:15,0.49865669,6.31E-09,0.346573678,A13,8/12/21 20:15,0.465189631,7.76E-11,0.323313583,SL-B,B9,8/12/21 20:41,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:40,0.116917638,5.95E-11,0.081259465,B11,8/12/21 20:40,0.120180273,2.59E-10,0.083527044,B12,8/12/21 20:40,0.367492758,2.51E-09,0.25541283,B13,8/12/21 20:40,0.102948085,6.28E-13,0.071550422,B14,8/12/21 20:40,0.131163834,7.12E-11,KL,Pz5,8/3/19 21:55,-0.049785534,3.98E-09,0.061763987,Pz6,8/3/19 21:55,-0.027324624,Pz7,8/3/19 21:55,0.035874584,Pz8,8/3/19 21:55,-0.204143392
SL-A,A7,8/12/21 20:05,-0.096063729,3.07E-10,0.066765694,A8,8/12/21 20:05,-0.192991614,6.52E-10,0.134131988,A9,8/12/21 20:04,0.277449223,3.54E-09,0.19283126,A10,8/12/21 20:20,0.192991621,4.50E-11,0.134131994,A12,8/12/21 20:20,0.325162446,6.51E-09,0.225992646,A13,8/12/21 20:20,0.402592833,1.77E-10,0.279807895,SL-B,B9,8/12/21 20:46,-0.195631656,1.76E-10,0.135966857,B10,8/12/21 20:45,0.075797352,1.45E-09,0.052680266,B11,8/12/21 20:45,0.120180273,2.59E-10,0.083527044,B12,8/12/21 20:45,0.402593002,1.63E-08,0.279808012,B13,8/12/21 20:45,0.160531562,3.33E-10,0.111571778,B14,8/12/21 20:45,0.131163834,7.12E-11,KL,Pz5,8/3/19 22:00,-0.049785534,3.98E-09,0.061763987,Pz6,8/3/19 22:00,-0.029127001,Pz7,8/3/19 22:00,0.040953537,Pz8,8/3/19 22:00,-0.204143392
