Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Site_ID,Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d),Piezo_ID,Date/Time,deltaH(m),deltaz(m),fittedHK(m/d),flux (m/d)
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:39,0.082976026,,,-0.092195585,PZ7,8/6/19 9:39,0.06248988,,,-0.05554656,PZ9,8/6/19 9:59,0.010468974,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:44,0.085024641,,,-0.094471823,PZ7,8/6/19 9:44,0.066587109,,,-0.059188542,PZ9,8/6/19 10:04,0.010566203,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:49,0.08612187,,,-0.095690967,PZ7,8/6/19 9:49,0.067001467,,,-0.05955686,PZ9,8/6/19 10:09,0.010663432,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:54,0.087219099,,,-0.09691011,PZ7,8/6/19 9:54,0.068781568,,,-0.061139171,PZ9,8/6/19 10:14,0.004614818,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 9:59,0.088316328,,,-0.098129254,PZ7,8/6/19 9:59,0.067830182,,,-0.060293495,PZ9,8/6/19 10:19,0.003566203,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:04,0.084316328,,,-0.093684809,PZ7,8/6/19 10:04,0.065195925,,,-0.057951934,PZ9,8/6/19 10:24,0.002517589,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:09,0.080316328,,,-0.089240365,PZ7,8/6/19 10:09,0.063927412,,,-0.056824366,PZ9,8/6/19 10:29,0.011712047,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:14,0.076316328,,,-0.08479592,PZ7,8/6/19 10:14,0.059927412,,,-0.05326881,PZ9,8/6/19 10:34,0.011906505,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:19,0.081413557,,,-0.090459508,PZ7,8/6/19 10:19,0.062293155,,,-0.055371693,PZ9,8/6/19 10:39,0.012100964,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:24,0.086510787,,,-0.096123096,PZ7,8/6/19 10:24,0.061927412,,,-0.055046588,PZ9,8/6/19 10:44,0.006149578,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:29,0.091608016,,,-0.101786684,PZ7,8/6/19 10:29,0.067024641,,,-0.059577458,PZ9,8/6/19 10:49,0.013198193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:34,0.08565663,,,-0.095174034,PZ7,8/6/19 10:34,0.061756127,,,-0.054894335,PZ9,8/6/19 10:54,0.020246807,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:39,0.079705245,,,-0.088561383,PZ7,8/6/19 10:39,0.059219099,,,-0.052639199,PZ9,8/6/19 10:59,0.037538495,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:44,0.073753859,,,-0.081948733,PZ7,8/6/19 10:44,0.051219099,,,-0.045528088,PZ9,8/6/19 11:04,0.046830182,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:49,0.080802474,,,-0.089780527,PZ7,8/6/19 10:49,0.058267714,,,-0.051793523,PZ9,8/6/19 11:09,0.05612187,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:54,0.087851089,,,-0.097612321,PZ7,8/6/19 10:54,0.061219099,,,-0.054416977,PZ9,8/6/19 11:14,0.049024641,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 10:59,0.094899703,,,-0.105444115,PZ7,8/6/19 10:59,0.072364943,,,-0.064324394,PZ9,8/6/19 11:19,0.042260745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:04,0.093948318,,,-0.10438702,PZ7,8/6/19 11:04,0.074145044,,,-0.065906705,PZ9,8/6/19 11:24,0.035496849,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:09,0.092996932,,,-0.103329925,PZ7,8/6/19 11:09,0.07865663,,,-0.069917005,PZ9,8/6/19 11:29,0.036927412,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:14,0.092045547,,,-0.10227283,PZ7,8/6/19 11:14,0.077705245,,,-0.069071329,PZ9,8/6/19 11:34,0.039691307,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:19,0.091427495,,,-0.101586106,PZ7,8/6/19 11:19,0.077770064,,,-0.069128946,PZ9,8/6/19 11:39,0.042455203,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:24,0.090809443,,,-0.100899381,PZ7,8/6/19 11:24,0.076469141,,,-0.06797257,PZ9,8/6/19 11:44,0.037024641,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:29,0.090191391,,,-0.100212656,PZ7,8/6/19 11:29,0.077899703,,,-0.069244181,PZ9,8/6/19 11:49,0.026927412,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:34,0.090906672,,,-0.101007413,PZ7,8/6/19 11:34,0.079297856,,,-0.070486983,PZ9,8/6/19 11:54,0.016830182,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:39,0.091621953,,,-0.10180217,PZ7,8/6/19 11:39,0.083427495,,,-0.074157773,PZ9,8/6/19 11:59,0.019024641,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:44,0.092337235,,,-0.102596927,PZ7,8/6/19 11:44,0.082094162,,,-0.072972588,PZ9,8/6/19 12:04,0.024885766,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:49,0.090434464,,,-0.100482737,PZ7,8/6/19 11:49,0.078142776,,,-0.069460245,PZ9,8/6/19 12:09,0.030746891,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:54,0.088531693,,,-0.098368548,PZ7,8/6/19 11:54,0.070094162,,,-0.062305921,PZ9,8/6/19 12:14,0.026364943,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 11:59,0.086628922,,,-0.096254358,PZ7,8/6/19 11:59,0.070240005,,,-0.06243556,PZ9,8/6/19 12:19,0.023316328,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:04,0.090441432,,,-0.100490481,PZ7,8/6/19 12:04,0.072686773,,,-0.064610465,PZ9,8/6/19 12:24,0.020267714,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:09,0.094253943,,,-0.104726603,PZ7,8/6/19 12:09,0.077865026,,,-0.069213357,PZ9,8/6/19 12:29,0.027462172,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:14,0.098066453,,,-0.108962726,PZ7,8/6/19 12:14,0.077580307,,,-0.068960273,PZ9,8/6/19 12:34,0.02565663,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:19,0.097066453,,,-0.107851615,PZ7,8/6/19 12:19,0.07794605,,,-0.069285378,PZ9,8/6/19 12:39,0.023851089,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:24,0.096066453,,,-0.106740504,PZ7,8/6/19 12:24,0.079677537,,,-0.070824477,PZ9,8/6/19 12:44,0.011802474,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:29,0.095066453,,,-0.105629393,PZ7,8/6/19 12:29,0.078677537,,,-0.069935588,PZ9,8/6/19 12:49,0.007087193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:34,0.085066453,,,-0.094518281,PZ7,8/6/19 12:34,0.07004328,,,-0.062260693,PZ9,8/6/19 12:54,0.002371912,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:39,0.075066453,,,-0.08340717,PZ7,8/6/19 12:39,0.058677537,,,-0.05215781,PZ9,8/6/19 12:59,0.007899703,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:44,0.065066453,,,-0.072296059,PZ7,8/6/19 12:44,0.052774766,,,-0.046910903,PZ9,8/6/19 13:04,0.019427495,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:49,0.064448401,,,-0.071609335,PZ7,8/6/19 12:49,0.054205328,,,-0.048182514,PZ9,8/6/19 13:09,0.030955287,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:54,0.063830349,,,-0.07092261,PZ7,8/6/19 12:54,0.055635891,,,-0.049454125,PZ9,8/6/19 13:14,0.028142776,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 12:59,0.063212297,,,-0.070235886,PZ7,8/6/19 12:59,0.057066453,,,-0.050725736,PZ9,8/6/19 13:19,0.007996932,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:04,0.068594245,,,-0.076215828,PZ7,8/6/19 13:04,0.063131273,,,-0.056116687,PZ9,8/6/19 13:24,-0.012148911,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:09,0.073976193,,,-0.08219577,PZ7,8/6/19 13:09,0.071927578,,,-0.063935625,PZ9,8/6/19 13:29,-0.020003136,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:14,0.079358141,,,-0.088175712,PZ7,8/6/19 13:14,0.075260912,,,-0.066898588,PZ9,8/6/19 13:34,-0.005857258,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:19,0.065358141,,,-0.072620156,PZ7,8/6/19 13:19,0.061943783,,,-0.055061141,PZ9,8/6/19 13:39,0.00828862,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:24,0.051358141,,,-0.057064601,PZ7,8/6/19 13:24,0.047260912,,,-0.042009699,PZ9,8/6/19 13:44,0.01628862,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:29,0.037358141,,,-0.041509045,PZ7,8/6/19 13:29,0.035309526,,,-0.031386246,PZ9,8/6/19 13:49,0.015621953,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:34,0.045358141,,,-0.050397934,PZ7,8/6/19 13:34,0.044675269,,,-0.03971135,PZ9,8/6/19 13:54,0.014955287,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:39,0.053358141,,,-0.059286823,PZ7,8/6/19 13:39,0.055406755,,,-0.049250449,PZ9,8/6/19 13:59,0.018385849,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:44,0.061358141,,,-0.068175712,PZ7,8/6/19 13:44,0.063406755,,,-0.05636156,PZ9,8/6/19 14:04,0.012816412,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:49,0.060691474,,,-0.067434971,PZ7,8/6/19 13:49,0.062740089,,,-0.055768968,PZ9,8/6/19 14:09,0.007246974,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:54,0.060024807,,,-0.06669423,PZ7,8/6/19 13:54,0.062073422,,,-0.055176375,PZ9,8/6/19 14:14,-0.004468307,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 13:59,0.059358141,,,-0.06595349,PZ7,8/6/19 13:59,0.061406755,,,-0.054583783,PZ9,8/6/19 14:19,-0.011516922,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:04,0.053788703,,,-0.059765226,PZ7,8/6/19 14:04,0.05242296,,,-0.046598187,PZ9,8/6/19 14:24,-0.018565536,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:09,0.048219266,,,-0.053576962,PZ7,8/6/19 14:09,0.042073422,,,-0.037398597,PZ9,8/6/19 14:29,-0.023565536,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:14,0.042649828,,,-0.047388698,PZ7,8/6/19 14:14,0.03445537,,,-0.030626996,PZ9,8/6/19 14:34,-0.019565536,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:19,0.039698443,,,-0.044109381,PZ7,8/6/19 14:19,0.031503985,,,-0.028003542,PZ9,8/6/19 14:39,-0.015565536,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:24,0.036747057,,,-0.040830064,PZ7,8/6/19 14:24,0.028552599,,,-0.025380088,PZ9,8/6/19 14:44,-0.015662766,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:29,0.033795672,,,-0.037550747,PZ7,8/6/19 14:29,0.025601214,,,-0.022756634,PZ9,8/6/19 14:49,-0.024426661,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:34,0.037795672,,,-0.041995191,PZ7,8/6/19 14:34,0.031649828,,,-0.028133181,PZ9,8/6/19 14:54,-0.033190557,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:39,0.041795672,,,-0.046439636,PZ7,8/6/19 14:39,0.037698443,,,-0.033509727,PZ9,8/6/19 14:59,-0.027614151,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:44,0.045795672,,,-0.05088408,PZ7,8/6/19 14:44,0.043747057,,,-0.038886273,PZ9,8/6/19 15:04,-0.008037745,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:49,0.041129005,,,-0.045698895,PZ7,8/6/19 14:49,0.040446134,,,-0.035952119,PZ9,8/6/19 15:09,0.011538662,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:54,0.036462339,,,-0.04051371,PZ7,8/6/19 14:54,0.038510953,,,-0.034231958,PZ9,8/6/19 15:14,0.014726151,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 14:59,0.031795672,,,-0.035328524,PZ7,8/6/19 14:59,0.033844287,,,-0.03008381,PZ9,8/6/19 15:19,0.001580307,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:04,0.039080391,,,-0.043422656,PZ7,8/6/19 15:04,0.04317762,,,-0.038380107,PZ9,8/6/19 15:24,-0.011565536,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:09,0.04636511,,,-0.051516788,PZ7,8/6/19 15:09,0.052510953,,,-0.046676403,PZ9,8/6/19 15:29,-0.014468307,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:14,0.053649828,,,-0.05961092,PZ7,8/6/19 15:14,0.061844287,,,-0.054972699,PZ9,8/6/19 15:34,-0.005704411,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:19,0.048698443,,,-0.054109381,PZ7,8/6/19 15:19,0.053478544,,,-0.047536483,PZ9,8/6/19 15:39,0.003059485,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:24,0.043747057,,,-0.048607842,PZ7,8/6/19 15:24,0.047844287,,,-0.042528255,PZ9,8/6/19 15:44,-0.000468307,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:29,0.038795672,,,-0.043106302,PZ7,8/6/19 15:29,0.036747057,,,-0.032664051,PZ9,8/6/19 15:49,-0.005662765,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:34,0.043462339,,,-0.048291487,PZ7,8/6/19 15:34,0.037316495,,,-0.033170218,PZ9,8/6/19 15:54,-0.010857224,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:39,0.048129005,,,-0.053476673,PZ7,8/6/19 15:39,0.037885932,,,-0.033676384,PZ9,8/6/19 15:59,-0.003759995,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:44,0.052795672,,,-0.058661858,PZ7,8/6/19 15:44,0.03845537,,,-0.034182551,PZ9,8/6/19 16:04,0.006337235,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:49,0.053747057,,,-0.059718953,PZ7,8/6/19 15:49,0.039406755,,,-0.035028227,PZ9,8/6/19 16:09,0.016434464,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:54,0.054698443,,,-0.060776048,PZ7,8/6/19 15:54,0.036260912,,,-0.032231921,PZ9,8/6/19 16:14,0.012191391,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 15:59,0.055649828,,,-0.061833143,PZ7,8/6/19 15:59,0.041309526,,,-0.036719579,PZ9,8/6/19 16:19,-0.005718349,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:04,0.057552599,,,-0.063947332,PZ7,8/6/19 16:04,0.047309526,,,-0.042052912,PZ9,8/6/19 16:24,-0.023628088,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:09,0.05945537,,,-0.066061522,PZ7,8/6/19 16:09,0.057406755,,,-0.051028227,PZ9,8/6/19 16:29,-0.031294755,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:14,0.061358141,,,-0.068175712,PZ7,8/6/19 16:14,0.059309526,,,-0.052719579,PZ9,8/6/19 16:34,-0.033961422,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:19,0.05164286,,,-0.057380955,PZ7,8/6/19 16:19,0.04754563,,,-0.042262783,PZ9,8/6/19 16:39,-0.036628088,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:24,0.041927578,,,-0.046586198,PZ7,8/6/19 16:24,0.035781735,,,-0.031805986,PZ9,8/6/19 16:44,-0.043391984,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:29,0.032212297,,,-0.035791441,PZ7,8/6/19 16:29,0.024017839,,,-0.02134919,PZ9,8/6/19 16:49,-0.03415588,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:34,0.027497016,,,-0.03055224,PZ7,8/6/19 16:34,0.017936814,,,-0.015943835,PZ9,8/6/19 16:54,-0.024919776,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:39,0.022781735,,,-0.025313038,PZ7,8/6/19 16:39,0.010490047,,,-0.009324486,PZ9,8/6/19 16:59,-0.013635057,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:44,0.018066453,,,-0.020073837,PZ7,8/6/19 16:44,0.005774766,,,-0.005133125,PZ9,8/6/19 17:04,-0.033683672,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:49,0.029351172,,,-0.032612413,PZ7,8/6/19 16:49,0.017059485,,,-0.015163986,PZ9,8/6/19 17:09,-0.053732286,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:54,0.040635891,,,-0.04515099,PZ7,8/6/19 16:54,0.028344203,,,-0.025194847,PZ9,8/6/19 17:14,-0.069683672,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 16:59,0.05192061,,,-0.057689566,PZ7,8/6/19 16:59,0.039628922,,,-0.035225708,PZ9,8/6/19 17:19,-0.044635057,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:04,0.031871995,,,-0.035413328,PZ7,8/6/19 17:04,0.018897436,,,-0.016797721,PZ9,8/6/19 17:24,-0.019586443,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:09,0.01182338,,,-0.013137089,PZ7,8/6/19 17:09,-0.000468307,,,0.000416273,PZ9,8/6/19 17:29,-0.000683672,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:14,-0.008225234,,,0.009139149,PZ7,8/6/19 17:14,-0.022565536,,,0.020058255,PZ9,8/6/19 17:34,-0.005114234,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:19,0.012726151,,,-0.014140168,PZ7,8/6/19 17:19,-0.002297022,,,0.002041798,PZ9,8/6/19 17:39,-0.009544797,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:24,0.033677537,,,-0.037419485,PZ7,8/6/19 17:24,0.015240005,,,-0.013546671,PZ9,8/6/19 17:44,-0.00987813,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:29,0.054628922,,,-0.060698802,PZ7,8/6/19 17:29,0.038240005,,,-0.033991116,PZ9,8/6/19 17:49,-0.013544797,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:34,0.054295589,,,-0.060328432,PZ7,8/6/19 17:34,0.0372238,,,-0.033087823,PZ9,8/6/19 17:54,-0.017211463,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:39,0.053962255,,,-0.059958061,PZ7,8/6/19 17:39,0.037573339,,,-0.033398523,PZ9,8/6/19 17:59,-0.02087813,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:44,0.053628922,,,-0.059587691,PZ7,8/6/19 17:44,0.035191391,,,-0.031281236,PZ9,8/6/19 18:04,-0.01087813,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:49,0.047913641,,,-0.053237379,PZ7,8/6/19 17:49,0.028793238,,,-0.025593989,PZ9,8/6/19 18:09,-0.00087813,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:54,0.04219836,,,-0.046887066,PZ7,8/6/19 17:54,0.023760828,,,-0.021120736,PZ9,8/6/19 18:14,0.002976026,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 17:59,0.036483078,,,-0.040536754,PZ7,8/6/19 17:59,0.015996932,,,-0.014219495,PZ9,8/6/19 18:19,0.002496849,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:04,0.042385849,,,-0.047095388,PZ7,8/6/19 18:04,0.023265446,,,-0.020680397,PZ9,8/6/19 18:24,0.002017672,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:09,0.04828862,,,-0.053654022,PZ7,8/6/19 18:09,0.027802474,,,-0.02471331,PZ9,8/6/19 18:29,-0.002558734,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:14,0.054191391,,,-0.060212656,PZ7,8/6/19 18:14,0.037802474,,,-0.033602199,PZ9,8/6/19 18:34,-0.021135141,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:19,0.059858057,,,-0.066508953,PZ7,8/6/19 18:19,0.042103398,,,-0.037425242,PZ9,8/6/19 18:39,-0.039711547,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:24,0.065524724,,,-0.072805249,PZ7,8/6/19 18:24,0.049135807,,,-0.043676273,PZ9,8/6/19 18:44,-0.043947651,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:29,0.071191391,,,-0.079101545,PZ7,8/6/19 18:29,0.050705245,,,-0.045071329,PZ9,8/6/19 18:49,-0.029183755,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:34,0.060809443,,,-0.067566048,PZ7,8/6/19 18:34,0.038957554,,,-0.034628937,PZ9,8/6/19 18:54,-0.014419859,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:39,0.050427495,,,-0.05603055,PZ7,8/6/19 18:39,0.02584412,,,-0.022972551,PZ9,8/6/19 18:59,-0.003753193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:44,0.040045547,,,-0.044495052,PZ7,8/6/19 18:44,0.015462172,,,-0.013744153,PZ9,8/6/19 19:04,-0.009753193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:49,0.052760828,,,-0.058623143,PZ7,8/6/19 18:49,0.024763096,,,-0.022011641,PZ9,8/6/19 19:09,-0.015753193,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:54,0.06547611,,,-0.072751233,PZ7,8/6/19 18:54,0.032698276,,,-0.029065134,PZ9,8/6/19 19:14,-0.027899036,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 18:59,0.078191391,,,-0.086879323,PZ7,8/6/19 18:59,0.043364943,,,-0.038546616,PZ9,8/6/19 19:19,-0.033711547,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:04,0.074240005,,,-0.082488895,PZ7,8/6/19 19:04,0.037364943,,,-0.033213283,PZ9,8/6/19 19:24,-0.039524057,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:09,0.07028862,,,-0.078098467,PZ7,8/6/19 19:09,0.031364943,,,-0.027879949,PZ9,8/6/19 19:29,-0.037142109,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:14,0.066337235,,,-0.073708038,PZ7,8/6/19 19:14,0.025364943,,,-0.022546616,PZ9,8/6/19 19:34,-0.035760161,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:19,0.065646261,,,-0.072940289,PZ7,8/6/19 19:19,0.025698276,,,-0.022842912,PZ9,8/6/19 19:39,-0.034378213,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:24,0.064955287,,,-0.072172541,PZ7,8/6/19 19:24,0.026031609,,,-0.023139208,PZ9,8/6/19 19:44,-0.041190724,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:29,0.064264313,,,-0.071404792,PZ7,8/6/19 19:29,0.026364943,,,-0.023435505,PZ9,8/6/19 19:49,-0.045669901,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KL,PZ5,8/6/19 19:34,0.061549031,,,-0.068387813,PZ7,8/6/19 19:34,0.025698276,,,-0.022842912,PZ9,8/6/19 19:54,-0.050149078,,,
