Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Site,Piezo_ID,Date/Time,Head_(m),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm),Piezo_ID,Date/Time,Head_(m),Specific_cond.(uS/cm)
SL-A,A5,8/13/21 12:30,0.315332366,A9d,8/13/21 12:45,0.13569514,A9s,8/13/21 17:45,0.273041766,21847.76,A12,8/13/21 12:45,0.089192267,SL-B,B2,8/13/21 13:15,0.410102235,B5,8/13/21 13:15,0.30734565,B8,8/13/21 13:00,0.231970178,B11,8/13/21 13:00,0.112569698,B13,8/13/21 13:00,0.12117103,KL,Pz1,8/5/19 1:00,0.314,Pz2,8/5/19 0:28,0.507,433.1,Pz3,8/4/19 22:59,-0.229,,Pz5,8/5/19 0:16,-0.216128839,47884.6,Pz7,8/5/19 0:24,-0.046093828,38069,Pz9,8/5/19 0:38,-0.035850755,33785.7
SL-A,A5,8/13/21 12:45,0.276944352,A9d,8/13/21 13:00,0.123919113,A9s,8/13/21 18:00,0.262775727,26037.29,A12,8/13/21 13:00,0.08241624,SL-B,B2,8/13/21 13:30,0.403430316,B5,8/13/21 13:30,0.300673732,B8,8/13/21 13:15,0.201418124,B11,8/13/21 13:15,0.118017644,B13,8/13/21 13:15,0.125618976,KL,Pz1,8/5/19 1:15,0.33,Pz2,8/5/19 0:43,0.501,485.3,Pz3,8/4/19 23:14,-0.223,,Pz5,8/5/19 0:31,-0.179253776,50183.6,Pz7,8/5/19 0:39,-0.089114734,38524.1,Pz9,8/5/19 0:53,-0.048142443,33824.6
SL-A,A5,8/13/21 13:00,0.256168325,A9d,8/13/21 13:15,0.120367059,A9s,8/13/21 18:15,0.291653752,26187.07,A12,8/13/21 13:15,0.098864185,SL-B,B2,8/13/21 13:45,,B5,8/13/21 13:45,0.300835661,B8,8/13/21 13:30,0.190746206,B11,8/13/21 13:30,0.112345726,B13,8/13/21 13:30,0.124947057,KL,Pz1,8/5/19 1:30,0.345,Pz2,8/5/19 0:58,0.489,662.3,Pz3,8/4/19 23:29,-0.229,,Pz5,8/5/19 0:46,-0.154670401,50145.2,Pz7,8/5/19 0:54,-0.095260578,38564.7,Pz9,8/5/19 1:08,-0.054288286,33858.6
SL-A,A5,8/13/21 13:15,0.242616271,A9d,8/13/21 13:30,0.11869514,A9s,8/13/21 18:30,0.264407691,26484.64,A12,8/13/21 13:30,0.105192267,SL-B,B2,8/13/21 14:00,,B5,8/13/21 14:00,0.296223675,B8,8/13/21 13:45,0.194908135,B11,8/13/21 13:45,0.131507655,B13,8/13/21 13:45,0.132108987,KL,Pz1,8/5/19 1:45,0.355,Pz2,8/5/19 1:13,0.501,801.5,Pz3,8/4/19 23:44,-0.229,,Pz5,8/5/19 1:01,-0.148524557,49960.3,Pz7,8/5/19 1:09,-0.113698109,38474.1,Pz9,8/5/19 1:23,-0.06043413,33943.9
SL-A,A5,8/13/21 13:30,0.230944352,A9d,8/13/21 13:45,0.13085707,A9s,8/13/21 18:45,0.245693707,26737.2,A12,8/13/21 13:45,0.126354197,SL-B,B2,8/13/21 14:15,0.406286253,B5,8/13/21 14:15,0.298529668,B8,8/13/21 14:00,0.196296149,B11,8/13/21 14:00,0.148895669,B13,8/13/21 14:00,0.151497001,KL,Pz1,8/5/19 2:00,0.363,Pz2,8/5/19 1:28,0.501,845.9,Pz3,8/4/19 23:59,-0.229,,Pz5,8/5/19 1:16,-0.13623287,49968.4,Pz7,8/5/19 1:24,-0.119843953,38571.4,Pz9,8/5/19 1:38,-0.072725818,33917.5
SL-A,A5,8/13/21 13:45,0.228106282,A9d,8/13/21 14:00,0.139245083,A9s,8/13/21 19:00,0.272753639,26851.54,A12,8/13/21 14:00,0.13174221,SL-B,B2,8/13/21 14:30,0.406162167,B5,8/13/21 14:30,0.300405582,B8,8/13/21 14:15,0.206602142,B11,8/13/21 14:15,0.150201662,B13,8/13/21 14:15,0.148802994,KL,Pz1,8/5/19 2:15,0.362,Pz2,8/5/19 1:43,0.489,850.9,Pz3,8/5/19 0:14,0.299,36621.8,Pz5,8/5/19 1:31,-0.148524557,49838.9,Pz7,8/5/19 1:39,-0.125989797,38563.3,Pz9,8/5/19 1:53,-0.072725818,33892.7
SL-A,A5,8/13/21 14:00,0.226494296,A9d,8/13/21 14:15,0.108551077,A9s,8/13/21 19:15,0.268997589,26911.26,A12,8/13/21 14:15,0.130048203,SL-B,B2,8/13/21 14:45,0.40755018,B5,8/13/21 14:45,,B8,8/13/21 14:30,0.212478056,B11,8/13/21 14:30,0.161077576,B13,8/13/21 14:30,0.162678908,KL,Pz1,8/5/19 2:30,0.361,Pz2,8/5/19 1:58,0.489,858.5,Pz3,8/5/19 0:29,0.257,37760.9,Pz5,8/5/19 1:46,-0.154670401,49709.3,Pz7,8/5/19 1:54,-0.138281484,38553.6,Pz9,8/5/19 2:08,-0.085017505,33882.8
SL-A,A5,8/13/21 14:15,0.225800289,A9d,8/13/21 14:30,0.151426991,A9s,8/13/21 19:30,0.259343537,27008.53,A12,8/13/21 14:30,0.032924117,SL-B,B2,8/13/21 15:00,0.401080146,B5,8/13/21 15:00,0.294323562,B8,8/13/21 14:45,0.21586607,B11,8/13/21 14:45,0.17546559,B13,8/13/21 14:45,0.178066921,KL,Pz1,8/5/19 2:45,0.373,Pz2,8/5/19 2:13,0.489,879.2,Pz3,8/5/19 0:44,0.269,38008.4,Pz5,8/5/19 2:01,-0.160816245,49588,Pz7,8/5/19 2:09,-0.132135641,38526,Pz9,8/5/19 2:23,-0.078871661,33866.3
SL-A,A5,8/13/21 14:30,0.221676203,A9d,8/13/21 14:45,0.165815004,A9s,8/13/21 19:45,0.245507578,27104.1,A12,8/13/21 14:45,0.169312131,SL-B,B2,8/13/21 15:15,0.397408228,B5,8/13/21 15:15,0.290651643,B8,8/13/21 15:00,0.221396036,B11,8/13/21 15:00,0.181995556,B13,8/13/21 15:00,0.183596887,KL,Pz1,8/5/19 3:00,0.38,Pz2,8/5/19 2:28,0.489,922.6,Pz3,8/5/19 0:59,0.257,37916.1,Pz5,8/5/19 2:16,-0.154670401,49486.7,Pz7,8/5/19 2:24,-0.144427328,38543.8,Pz9,8/5/19 2:38,-0.078871661,33866.3
SL-A,A5,8/13/21 14:45,0.222064216,A9d,8/13/21 15:00,0.17334497,A9s,8/13/21 20:00,0.237671618,26998.29,A12,8/13/21 15:00,0.180842097,SL-B,B2,8/13/21 15:30,0.399508115,B5,8/13/21 15:30,0.29775153,B8,8/13/21 15:15,0.224724117,B11,8/13/21 15:15,0.183323637,B13,8/13/21 15:15,0.184924969,KL,Pz1,8/5/19 3:15,0.376,Pz2,8/5/19 2:43,0.483,949.1,Pz3,8/5/19 1:14,0.263,38070.7,Pz5,8/5/19 2:31,-0.154670401,49393.7,Pz7,8/5/19 2:39,-0.125989797,38508.1,Pz9,8/5/19 2:53,-0.066579974,33848.2
SL-A,A5,8/13/21 15:00,0.223594182,A9d,8/13/21 15:15,0.172673052,A9s,8/13/21 20:15,0.212669507,26955.63,A12,8/13/21 15:15,0.179170178,SL-B,B2,8/13/21 15:45,0.394162167,B5,8/13/21 15:45,0.291405582,B8,8/13/21 15:30,0.228824004,B11,8/13/21 15:30,0.209423524,B13,8/13/21 15:30,0.206024856,KL,Pz1,8/5/19 3:30,0.386,Pz2,8/5/19 2:58,0.489,964,Pz3,8/5/19 1:29,0.245,38116.6,Pz5,8/5/19 2:46,-0.160816245,49353.3,Pz7,8/5/19 2:54,-0.132135641,38480.5,Pz9,8/5/19 3:08,-0.06043413,33943.7
SL-A,A5,8/13/21 15:15,0.220922264,A9d,8/13/21 15:30,0.194772938,A9s,8/13/21 20:30,0.210035433,26851.54,A12,8/13/21 15:30,0.204270065,SL-B,B2,8/13/21 16:00,0.399752065,B5,8/13/21 16:00,0.30099548,B8,8/13/21 15:45,0.223478056,B11,8/13/21 15:45,0.210077576,B13,8/13/21 15:45,0.207678908,KL,Pz1,8/5/19 3:45,0.372,Pz2,8/5/19 3:13,0.483,977.3,Pz3,8/5/19 1:44,0.239,38087.8,Pz5,8/5/19 3:01,-0.154670401,49111.7,Pz7,8/5/19 3:09,-0.119843953,38480.5,Pz9,8/5/19 3:23,-0.054288286,33952
SL-A,A5,8/13/21 15:30,0.229022151,A9d,8/13/21 15:45,0.197426991,A9s,8/13/21 20:45,0.20789348,26798.63,A12,8/13/21 15:45,0.208924117,SL-B,B2,8/13/21 16:15,0.398120101,B5,8/13/21 16:15,0.301363516,B8,8/13/21 16:00,0.238067954,B11,8/13/21 16:00,,B13,8/13/21 16:00,0.229268806,KL,Pz1,8/5/19 4:00,0.382,Pz2,8/5/19 3:28,0.477,990.5,Pz3,8/5/19 1:59,0.227,38077.7,Pz5,8/5/19 3:16,-0.148524557,48925,Pz7,8/5/19 3:24,-0.113698109,38480.5,Pz9,8/5/19 3:38,-0.041996599,33882.8
SL-A,A5,8/13/21 15:45,0.228676203,A9d,8/13/21 16:00,0.215016889,A9s,8/13/21 21:00,0.191933435,26926.37,A12,8/13/21 16:00,0.268514015,SL-B,B2,8/13/21 16:30,0.39563009,B5,8/13/21 16:30,0.304873505,B8,8/13/21 16:15,0.23843599,B11,8/13/21 16:15,0.24903551,B13,8/13/21 16:15,0.226636842,KL,Pz1,8/5/19 4:15,0.385,Pz2,8/5/19 3:43,0.489,1005.7,Pz3,8/5/19 2:14,0.233,38087.8,Pz5,8/5/19 3:31,-0.142378714,48758.3,Pz7,8/5/19 3:39,-0.095260578,38452.9,Pz9,8/5/19 3:53,-0.029704911,33927.4
SL-A,A5,8/13/21 16:00,0.240266101,A9d,8/13/21 16:15,0.214384925,A9s,8/13/21 21:15,0.190403469,27354.45,A12,8/13/21 16:15,0.227882052,SL-B,B2,8/13/21 16:45,0.394364051,B5,8/13/21 16:45,0.303607466,B8,8/13/21 16:30,0.248945979,B11,8/13/21 16:30,0.242545499,B13,8/13/21 16:30,0.232146831,KL,Pz1,8/5/19 4:30,0.38,Pz2,8/5/19 3:58,0.483,1022.7,Pz3,8/5/19 2:29,0.227,38087.8,Pz5,8/5/19 3:46,-0.13623287,48656.7,Pz7,8/5/19 3:54,-0.089114734,38452.9,Pz9,8/5/19 4:08,-0.017413224,33986.8
SL-A,A5,8/13/21 16:15,0.239634137,A9d,8/13/21 16:30,0.224894913,A9s,8/13/21 21:30,0.177503355,27643.34,A12,8/13/21 16:30,0.22939204,SL-B,B2,8/13/21 17:00,0.39811799,B5,8/13/21 17:00,0.308361405,B8,8/13/21 16:45,0.25167994,B11,8/13/21 16:45,0.24427946,B13,8/13/21 16:45,0.219860815,KL,Pz1,8/5/19 4:45,0.384,Pz2,8/5/19 4:13,0.495,1028.4,Pz3,8/5/19 2:44,0.221,38106.4,Pz5,8/5/19 4:01,-0.117795339,48525,Pz7,8/5/19 4:09,-0.076823047,38435.1,Pz9,8/5/19 4:23,-0.005121536,34021.5
SL-A,A5,8/13/21 16:30,0.242144126,A9d,8/13/21 16:45,0.231628875,A9s,8/13/21 21:45,0.160913457,27895.9,A12,8/13/21 16:45,0.236126002,SL-B,B2,8/13/21 17:15,0.394568047,B5,8/13/21 17:15,0.306811462,B8,8/13/21 17:00,0.260433879,B11,8/13/21 17:00,0.254033399,B13,8/13/21 17:00,0.237614754,KL,Pz1,8/5/19 5:00,0.386,Pz2,8/5/19 4:28,0.495,1032.2,Pz3,8/5/19 2:59,0.221,38216.9,Pz5,8/5/19 4:16,-0.105503651,48395,Pz7,8/5/19 4:24,-0.058385516,38397.7,Pz9,8/5/19 4:38,0.007170151,34056.1
SL-A,A5,8/13/21 16:45,0.245878087,A9d,8/13/21 17:00,0.241382814,A9s,8/13/21 22:00,0.168545421,28035.84,A12,8/13/21 17:00,0.25487994,SL-B,B2,8/13/21 17:30,0.392565936,B5,8/13/21 17:30,0.309809351,B8,8/13/21 17:15,0.260883936,B11,8/13/21 17:15,0.260483456,B13,8/13/21 17:15,0.213084788,KL,Pz1,8/5/19 5:15,0.385,Pz2,8/5/19 4:43,0.489,1037.9,Pz3,8/5/19 3:14,0.233,38254.2,Pz5,8/5/19 4:31,-0.105503651,48311.7,Pz7,8/5/19 4:39,-0.046093828,38504.9,Pz9,8/5/19 4:53,0.013315995,34090.8
SL-A,A5,8/13/21 17:00,0.250632026,A9d,8/13/21 17:15,0.24183287,A9s,8/13/21 22:15,0.171503355,28114.33,A12,8/13/21 17:15,0.250329997,SL-B,B2,8/13/21 17:45,0.392789908,B5,8/13/21 17:45,0.313033324,B8,8/13/21 17:30,0.268881825,B11,8/13/21 17:30,0.267481345,B13,8/13/21 17:30,0.243082677,KL,Pz1,8/5/19 5:30,0.378,Pz2,8/5/19 4:58,0.489,1039.8,Pz3,8/5/19 3:29,0.227,38254.2,Pz5,8/5/19 4:46,-0.099357807,48265,Pz7,8/5/19 4:54,-0.039947984,38487,Pz9,8/5/19 5:08,0.025607682,34143.6
SL-A,A5,8/13/21 17:15,0.252082083,A9d,8/13/21 17:30,0.253830759,A9s,8/13/21 22:30,0.187565399,28254.27,A12,8/13/21 17:30,0.258327886,SL-B,B2,8/13/21 18:00,0.38952387,B5,8/13/21 18:00,0.313767285,B8,8/13/21 17:45,0.276105798,B11,8/13/21 17:45,0.268705318,B13,8/13/21 17:45,0.247306649,KL,Pz1,8/5/19 5:45,0.383,Pz2,8/5/19 5:13,0.489,1041.7,Pz3,8/5/19 3:44,0.233,38283,Pz5,8/5/19 5:01,-0.080920276,48246.7,Pz7,8/5/19 5:09,-0.027656297,38459.3,Pz9,8/5/19 5:23,0.03789937,34186.5
SL-A,A5,8/13/21 17:30,0.263079972,A9d,8/13/21 17:45,0.254054732,A9s,8/13/21 22:45,0.188687374,28409.56,A12,8/13/21 17:45,0.256551859,SL-B,B2,8/13/21 18:15,0.390401895,B5,8/13/21 18:15,0.31064531,B8,8/13/21 18:00,0.278839759,B11,8/13/21 18:00,0.258439279,B13,8/13/21 18:00,0.246040611,KL,Pz1,8/5/19 6:00,0.383,Pz2,8/5/19 5:28,0.495,1045.5,Pz3,8/5/19 3:59,0.233,38310.2,Pz5,8/5/19 5:16,-0.080920276,48210,Pz7,8/5/19 5:24,-0.015364609,38451.1,Pz9,8/5/19 5:38,0.050191057,34352.6
SL-A,A5,8/13/21 17:45,0.264303944,A9d,8/13/21 18:00,0.249788694,A9s,8/13/21 23:00,0.187157408,28540.96,A12,8/13/21 18:00,0.25728582,SL-B,B2,8/13/21 18:30,0.389155834,B5,8/13/21 18:30,0.319399249,B8,8/13/21 18:15,0.280717784,B11,8/13/21 18:15,0.258317304,B13,8/13/21 18:15,0.245918636,KL,Pz1,8/5/19 6:15,0.38,Pz2,8/5/19 5:43,0.483,1045.5,Pz3,8/5/19 4:14,0.239,38328.8,Pz5,8/5/19 5:31,-0.062482745,48135,Pz7,8/5/19 5:39,-0.003072922,38451.1,Pz9,8/5/19 5:53,0.062482745,34413.9
SL-A,A5,8/13/21 18:00,0.270037906,A9d,8/13/21 18:15,0.247666719,A9s,8/13/21 23:15,0.198749417,28770.55,A12,8/13/21 18:15,0.252163845,SL-B,B2,8/13/21 18:45,0.386441849,B5,8/13/21 18:45,0.313685265,B8,8/13/21 18:30,0.280471723,B11,8/13/21 18:30,0.260071243,B13,8/13/21 18:30,0.248672575,KL,Pz1,8/5/19 6:30,0.385,Pz2,8/5/19 5:58,0.489,1045.5,Pz3,8/5/19 4:29,0.251,38349.2,Pz5,8/5/19 5:46,-0.03789937,48286,Pz7,8/5/19 5:54,0.009218766,38451.1,Pz9,8/5/19 6:08,0.074774432,34457
SL-A,A5,8/13/21 18:15,0.269915931,A9d,8/13/21 18:30,0.243420657,A9s,8/13/21 23:30,0.175769394,28900.68,A12,8/13/21 18:30,0.241917784,SL-B,B2,8/13/21 19:00,0.389501781,B5,8/13/21 19:00,0.316745197,B8,8/13/21 18:45,0.276757739,B11,8/13/21 18:45,0.252357259,B13,8/13/21 18:45,0.245958591,KL,Pz1,8/5/19 6:45,0.386,Pz2,8/5/19 6:13,0.495,1047.3,Pz3,8/5/19 4:44,0.251,38339,Pz5,8/5/19 6:01,-0.044045214,48230.8,Pz7,8/5/19 6:09,0.021510453,38469.1,Pz9,8/5/19 6:23,0.08706612,34508.3
SL-A,A5,8/13/21 18:30,0.27366987,A9d,8/13/21 18:45,0.243706673,A9s,8/13/21 23:45,0.199259405,28936.64,A12,8/13/21 18:45,0.2462038,SL-B,B2,8/13/21 19:15,0.389745732,B5,8/13/21 19:15,0.314989147,B8,8/13/21 19:00,0.281817671,B11,8/13/21 19:00,0.267417191,B13,8/13/21 19:00,0.262018523,KL,Pz1,8/5/19 7:00,0.375,Pz2,8/5/19 6:28,0.483,1047.3,Pz3,8/5/19 4:59,0.251,38339,Pz5,8/5/19 6:16,-0.031753526,48194,Pz7,8/5/19 6:24,0.033802141,38469.1,Pz9,8/5/19 6:38,0.093211964,34534.8
SL-A,A5,8/13/21 18:45,0.269955885,A9d,8/13/21 19:00,0.256766605,A9s,8/14/21 0:00,0.20038138,28970.89,A12,8/13/21 19:00,0.260263732,SL-B,B2,8/13/21 19:30,0.389091679,B5,8/13/21 19:30,0.320335095,B8,8/13/21 19:15,0.289061621,B11,8/13/21 19:15,0.270661141,B13,8/13/21 19:15,0.264262473,KL,Pz1,8/5/19 7:15,0.38,Pz2,8/5/19 6:43,0.489,1049.2,Pz3,8/5/19 5:14,0.257,38339,Pz5,8/5/19 6:31,-0.013315995,48090.3,Pz7,8/5/19 6:39,0.039947984,38459.3,Pz9,8/5/19 6:53,0.099357807,34561.3
SL-A,A5,8/13/21 19:00,0.270015817,A9d,8/13/21 19:15,0.259010555,A9s,8/14/21 0:15,0.218789371,28970.89,A12,8/13/21 19:15,0.262507682,SL-B,B2,8/13/21 19:45,0.38625572,B5,8/13/21 19:45,0.320499136,B8,8/13/21 19:30,0.296407569,B11,8/13/21 19:30,0.268007089,B13,8/13/21 19:30,0.251608421,KL,Pz1,8/5/19 7:30,0.384,Pz2,8/5/19 6:58,0.489,1049.2,Pz3,8/5/19 5:29,0.275,38339,Pz5,8/5/19 6:46,-0.013315995,48100.3,Pz7,8/5/19 6:54,0.052239672,38459.3,Pz9,8/5/19 7:08,0.105503651,34596
SL-A,A5,8/13/21 19:15,0.277259768,A9d,8/13/21 19:30,0.252356503,A9s,8/14/21 0:30,0.223769394,28979.45,A12,8/13/21 19:30,0.25585363,SL-B,B2,8/13/21 20:00,0.382419761,B5,8/13/21 20:00,0.318663176,B8,8/13/21 19:45,0.31157161,B11,8/13/21 19:45,0.25517113,B13,8/13/21 19:45,0.242772461,KL,Pz1,8/5/19 7:45,0.395,Pz2,8/5/19 7:13,0.489,1049.2,Pz3,8/5/19 5:44,0.269,38328.8,Pz5,8/5/19 7:01,-0.001024307,48053.5,Pz7,8/5/19 7:09,0.052239672,38441.4,Pz9,8/5/19 7:23,0.111649495,34622.5
SL-A,A5,8/13/21 19:30,0.280605715,A9d,8/13/21 19:45,0.248520544,A9s,8/14/21 0:45,0.254177385,28996.58,A12,8/13/21 19:45,0.247017671,SL-B,B2,8/13/21 20:15,0.38641765,B5,8/13/21 20:15,0.331661065,B8,8/13/21 20:00,0.31373565,B11,8/13/21 20:00,0.24233517,B13,8/13/21 20:00,0.218936502,KL,Pz1,8/5/19 8:00,0.389,Pz2,8/5/19 7:28,0.489,1049.2,Pz3,8/5/19 5:59,0.275,38357.6,Pz5,8/5/19 7:16,0.017413224,48016.7,Pz7,8/5/19 7:24,0.058385516,38431.6,Pz9,8/5/19 7:38,0.117795339,34630.8
SL-A,A5,8/13/21 19:45,0.280769756,A9d,8/13/21 20:00,0.235684585,A9s,8/14/21 1:00,0.26821734,28988.01,A12,8/13/21 20:00,0.233181712,SL-B,B2,8/13/21 20:30,0.389783575,B5,8/13/21 20:30,0.333026991,B8,8/13/21 20:15,0.309733539,B11,8/13/21 20:15,0.223333059,B13,8/13/21 20:15,0.210934391,KL,Pz1,8/5/19 8:15,0.383,Pz2,8/5/19 7:43,0.495,1049.2,Pz3,8/5/19 6:14,0.275,38357.6,Pz5,8/5/19 7:31,0.005121536,47978.3,Pz7,8/5/19 7:39,0.064531359,38413.7,Pz9,8/5/19 7:53,0.117795339,34647.3
SL-A,A5,8/13/21 20:00,0.282933797,A9d,8/13/21 20:15,0.223682474,A9s,8/14/21 1:15,0.285809349,28979.45,A12,8/13/21 20:15,0.2261796,SL-B,B2,8/13/21 20:45,0.386641623,B5,8/13/21 20:45,0.330885038,B8,8/13/21 20:30,0.302099464,B11,8/13/21 20:30,0.223698984,B13,8/13/21 20:30,0.204300316,KL,Pz1,8/5/19 8:30,0.389,Pz2,8/5/19 7:58,0.489,1051.1,Pz3,8/5/19 6:29,0.287,38376.3,Pz5,8/5/19 7:46,0.017413224,47884.6,Pz7,8/5/19 7:54,0.064531359,38386,Pz9,8/5/19 8:08,0.117795339,34647.3
SL-A,A5,8/13/21 20:15,0.283931686,A9d,8/13/21 20:30,0.216048399,A9s,8/14/21 1:30,0.297197362,28928.08,A12,8/13/21 20:30,0.208545526,SL-B,B2,8/13/21 21:00,0.387681577,B5,8/13/21 21:00,0.326924993,B8,8/13/21 20:45,0.294957512,B11,8/13/21 20:45,0.204557032,B13,8/13/21 20:45,0.193158364,KL,Pz1,8/5/19 8:45,0.397,Pz2,8/5/19 8:13,0.489,1049.2,Pz3,8/5/19 6:44,0.299,38349.2,Pz5,8/5/19 8:01,0.023559068,47866.2,Pz7,8/5/19 8:09,0.064531359,38413.7,Pz9,8/5/19 8:23,0.111649495,34657.3
SL-A,A5,8/13/21 20:30,0.281297611,A9d,8/13/21 20:45,0.201906447,A9s,8/14/21 1:45,0.315911346,28857.88,A12,8/13/21 20:45,0.194403573,SL-B,B2,8/13/21 21:15,0.388151611,B5,8/13/21 21:15,0.322395027,B8,8/13/21 21:00,0.284997467,B11,8/13/21 21:00,0.193596987,B13,8/13/21 21:00,0.173198319,KL,Pz1,8/5/19 9:00,0.391,Pz2,8/5/19 8:28,0.489,1049.2,Pz3,8/5/19 6:59,0.287,38469.4,Pz5,8/5/19 8:16,0.017413224,47829.4,Pz7,8/5/19 8:24,0.064531359,38395.8,Pz9,8/5/19 8:38,0.105503651,34665.6
SL-A,A5,8/13/21 20:45,0.269155659,A9d,8/13/21 21:00,0.187946401,A9s,8/14/21 2:00,0.313769394,28779.11,A12,8/13/21 21:00,0.175443528,SL-B,B2,8/13/21 21:30,0.390251498,B5,8/13/21 21:30,0.322494913,B8,8/13/21 21:15,0.275467501,B11,8/13/21 21:15,0.184067021,B13,8/13/21 21:15,0.157668353,KL,Pz1,8/5/19 9:15,0.387,Pz2,8/5/19 8:43,0.489,1049.2,Pz3,8/5/19 7:14,0.287,38440.5,Pz5,8/5/19 8:31,0.029704911,47866.2,Pz7,8/5/19 8:39,0.052239672,38368.1,Pz9,8/5/19 8:53,0.099357807,34683.8
SL-A,A5,8/13/21 21:00,0.260195613,A9d,8/13/21 21:15,0.174416435,A9s,8/14/21 2:15,0.34438138,28672.95,A12,8/13/21 21:15,0.165913562,SL-B,B2,8/13/21 21:45,0.3876616,B5,8/13/21 21:45,0.316905015,B8,8/13/21 21:30,0.269567387,B11,8/13/21 21:30,0.173166907,B13,8/13/21 21:30,0.151768239,KL,Pz1,8/5/19 9:30,0.392,Pz2,8/5/19 8:58,0.489,1047.3,Pz3,8/5/19 7:29,0.293,38469.4,Pz5,8/5/19 8:46,0.017413224,47857.9,Pz7,8/5/19 8:54,0.052239672,38503.3,Pz9,8/5/19 9:08,0.08706612,34683.8
SL-A,A5,8/13/21 21:15,0.250665647,A9d,8/13/21 21:30,0.172516322,A9s,8/14/21 2:30,0.328727328,28595.89,A12,8/13/21 21:30,0.160013449,SL-B,B2,8/13/21 22:00,0.387293564,B5,8/13/21 22:00,0.314536979,B8,8/13/21 21:45,0.257977489,B11,8/13/21 21:45,0.165577009,B13,8/13/21 21:45,0.146178341,KL,Pz1,8/5/19 9:45,0.382,Pz2,8/5/19 9:13,0.489,1047.3,Pz3,8/5/19 7:44,0.305,38479.6,Pz5,8/5/19 9:01,0.01126738,47792.6,Pz7,8/5/19 9:09,0.039947984,38503.3,Pz9,8/5/19 9:23,0.080920276,34692.1
SL-A,A5,8/13/21 21:30,0.246765534,A9d,8/13/21 21:45,0.164926424,A9s,8/14/21 2:45,0.384155297,28506.85,A12,8/13/21 21:45,0.154423551,SL-B,B2,8/13/21 22:15,0.389251498,B5,8/13/21 22:15,0.312494913,B8,8/13/21 22:00,0.252609453,B11,8/13/21 22:00,0.166208973,B13,8/13/21 22:00,0.145810305,KL,Pz1,8/5/19 10:00,0.392,Pz2,8/5/19 9:28,0.489,1047.3,Pz3,8/5/19 7:59,0.299,38450.7,Pz5,8/5/19 9:16,0.005121536,47707.4,Pz7,8/5/19 9:24,0.039947984,38483.7,Pz9,8/5/19 9:38,0.068628589,34692.1
SL-A,A5,8/13/21 21:45,0.236175636,A9d,8/13/21 22:00,0.164558388,A9s,8/14/21 3:00,0.431051188,28368.15,A12,8/13/21 22:00,0.145055514,SL-B,B2,8/13/21 22:30,0.385313541,B5,8/13/21 22:30,0.304556957,B8,8/13/21 22:15,0.247567387,B11,8/13/21 22:15,0.167166907,B13,8/13/21 22:15,0.151768239,KL,Pz1,8/5/19 10:15,0.393,Pz2,8/5/19 9:43,0.483,1051.3,Pz3,8/5/19 8:14,0.299,38469.4,Pz5,8/5/19 9:31,-0.007170151,47924.5,Pz7,8/5/19 9:39,0.021510453,38475.5,Pz9,8/5/19 9:53,0.062482745,34700.3
SL-A,A5,8/13/21 22:00,0.2298076,A9d,8/13/21 22:15,0.163516322,A9s,8/14/21 3:15,0.43378726,28237.11,A12,8/13/21 22:15,0.161013449,SL-B,B2,8/13/21 22:45,0.384435516,B5,8/13/21 22:45,0.308678932,B8,8/13/21 22:30,0.25162943,B11,8/13/21 22:30,0.18522895,B13,8/13/21 22:30,0.171830282,KL,Pz1,8/5/19 10:30,0.395,Pz2,8/5/19 9:58,0.495,1053.2,Pz3,8/5/19 8:29,0.293,38469.4,Pz5,8/5/19 9:46,-0.013315995,47887.6,Pz7,8/5/19 9:54,0.009218766,38447.7,Pz9,8/5/19 10:08,0.050191057,34708.6
SL-A,A5,8/13/21 22:15,0.225765534,A9d,8/13/21 22:30,0.176578365,A9s,8/14/21 3:30,0.446501244,27991.41,A12,8/13/21 22:30,0.175075492,SL-B,B2,8/13/21 23:00,0.38190555,B5,8/13/21 23:00,0.306148966,B8,8/13/21 22:45,0.256751406,B11,8/13/21 22:45,0.196350926,B13,8/13/21 22:45,0.176952257,KL,Pz1,8/5/19 10:45,0.39,Pz2,8/5/19 10:13,0.489,1053.2,Pz3,8/5/19 8:44,0.281,38450.7,Pz5,8/5/19 10:01,-0.019461839,47849,Pz7,8/5/19 10:09,-0.003072922,38437.9,Pz9,8/5/19 10:23,0.03789937,34833.9
